trajectory_id,direction,replicate,crossing_time,ordered_slope_mean,shuffle_slope_mean,slope_difference,ordered_forecast_mean,shuffle_forecast_mean,forecast_difference,ordered_positive_slope_fraction,shuffle_positive_slope_fraction,positive_slope_fraction_difference,ordered_any_alarm,shuffle_any_alarm,any_alarm_difference,stationary_slope_mean,stationary_forecast_mean,stationary_positive_slope_fraction,stationary_any_alarm
mixed_gradient:event,mixed_gradient,27,14,0.0011983198878701285,0.0004915034719943499,0.0007068164158757787,0.20385931415423303,0.20039932081802003,0.0034599933362129964,0.6,0.5508333333333333,0.04916666666666669,False,0.0,0.0,-9.254931665004837e-05,0.17631849011537304,0.4,False
mixed_gradient:event,mixed_gradient,28,14,0.009717374490947372,0.0010199212346002117,0.00869745325634716,0.26435680704449716,0.21594305622336396,0.048413750821133195,1.0,0.5625,0.4375,True,0.6958333333333333,0.3041666666666667,0.002389489555039246,0.18301336356487902,0.8,False
mixed_gradient:event,mixed_gradient,29,14,0.0042765666104303485,7.241165060135933e-05,0.004204154959828989,0.21961057712096882,0.20175177001635208,0.017858807104616736,0.8,0.5175000000000001,0.2825,True,0.44583333333333336,0.5541666666666667,-0.0035361844877446606,0.1638787875507671,0.0,False
mixed_gradient:event,mixed_gradient,30,14,0.007308228117494912,-3.222762241471353e-05,0.007340455739909626,0.2465481823350507,0.20488744192909386,0.041660740405956825,1.0,0.5033333333333333,0.4966666666666667,True,0.30416666666666664,0.6958333333333333,0.0014786758347157473,0.18426405187219225,0.6,False
mixed_gradient:event,mixed_gradient,31,14,0.0060358454632660164,0.0014588188213547953,0.004577026641911221,0.22876708102545718,0.20058323141185036,0.028183849613606815,1.0,0.5925,0.4075,True,0.5083333333333333,0.4916666666666667,0.000592829625494076,0.1757874813007103,0.6,False
mixed_gradient:event,mixed_gradient,32,14,0.005540259997214986,0.0014345440637730045,0.004105715933441981,0.23667978226986036,0.2155703058210485,0.021109476448811865,0.8,0.58,0.22000000000000008,True,0.5125,0.48750000000000004,0.004279161122653662,0.20431029963545438,0.8,False
mixed_gradient:event,mixed_gradient,33,14,0.007977106151728561,0.0002933804474138105,0.007683725704314751,0.2527130171079896,0.20999600976962013,0.04271700733836947,0.8,0.5208333333333334,0.2791666666666667,True,0.44583333333333336,0.5541666666666667,-0.004165586774626344,0.15501571365025607,0.4,False
mixed_gradient:event,mixed_gradient,34,14,0.005463253802056077,0.0008335989986871234,0.004629654803368954,0.23357908118707718,0.20719045437074654,0.02638862681633064,1.0,0.5766666666666667,0.42333333333333334,False,0.1375,-0.1375,0.002208801350345946,0.1883568173349493,0.6,False
mixed_gradient:event,mixed_gradient,35,14,0.005618323855661233,0.0016766015828025768,0.003941722272858657,0.24098948633655182,0.2179935931576015,0.022995893178950316,0.8,0.61,0.19000000000000006,True,0.8208333333333333,0.1791666666666667,-0.0013336686827633874,0.16849533624787089,0.2,False
mixed_gradient:event,mixed_gradient,36,14,0.0023868240100598037,0.00021994416459643172,0.002166879845463372,0.2117572885820707,0.19934081548486488,0.012416473097205838,0.6,0.5266666666666667,0.07333333333333325,False,0.0,0.0,-0.0017430106994525245,0.16780446009482647,0.4,False
mixed_gradient:event,mixed_gradient,37,14,0.006304670117705217,0.0018761095581920377,0.0044285605595131795,0.2361208098365352,0.2106150823442773,0.02550572749225788,0.8,0.6024999999999999,0.19750000000000012,True,0.9291666666666667,0.0708333333333333,-0.0004629447846289842,0.1796349462588997,0.4,False
mixed_gradient:event,mixed_gradient,38,14,0.003910126160771975,0.00029259554883659557,0.003617530611935379,0.21284116398435687,0.19437884023108729,0.01846232375326959,1.0,0.5341666666666666,0.46583333333333343,False,0.08333333333333333,-0.08333333333333333,-0.003802818739174671,0.16222102326256393,0.2,False
mixed_gradient:event,mixed_gradient,39,14,0.006019047823340693,-0.0001974243022599435,0.0062164721256006365,0.22771109568591252,0.19431589838789662,0.033395197298015905,1.0,0.4925,0.5075000000000001,True,0.1125,0.8875,0.002645346346262238,0.19018822228168814,0.8,False
mixed_gradient:event,mixed_gradient,40,14,0.004390364675993212,0.0015636180375384918,0.0028267466384547203,0.22532650439188462,0.21229248741426343,0.013034016977621188,1.0,0.6158333333333333,0.38416666666666666,True,0.7875,0.21250000000000002,0.002251823434872769,0.18914857931849866,0.8,False
mixed_gradient:event,mixed_gradient,41,14,0.010518260985178631,0.0004456869580147785,0.010072574027163852,0.27075935984395205,0.20936109556031426,0.06139826428363779,1.0,0.5208333333333334,0.47916666666666663,True,0.375,0.625,4.5850660773786615e-05,0.18559908353024981,0.4,False
mixed_gradient:event,mixed_gradient,42,14,0.009598321573939844,0.0003422619932781807,0.009256059580661663,0.25896479445325316,0.20309860497753066,0.0558661894757225,1.0,0.5183333333333333,0.4816666666666667,True,0.2875,0.7125,0.004434891581607027,0.20979541171801772,1.0,False
mixed_gradient:event,mixed_gradient,43,14,0.0035002748358029133,0.0002985864011687359,0.0032016884346341774,0.2218549677286869,0.2036799690096106,0.018174998719076296,1.0,0.5350000000000001,0.46499999999999986,False,0.0,0.0,0.0036658214090280737,0.20451775833659788,0.8,False
mixed_gradient:event,mixed_gradient,44,14,0.006298592308596575,0.0006603063529135536,0.005638285955683021,0.23758046578064893,0.20589469891466103,0.0316857668659879,1.0,0.5474999999999999,0.4525000000000001,False,0.1,-0.1,0.0019425364572526044,0.18557600363950658,1.0,False
mixed_gradient:event,mixed_gradient,45,14,0.007497837529775021,0.00029223083945569456,0.007205606690319327,0.24452648987499956,0.20351802380591047,0.04100846606908909,1.0,0.5241666666666667,0.47583333333333333,True,0.30416666666666664,0.6958333333333333,0.0006195493311816517,0.19637979260051558,0.4,False
mixed_gradient:event,mixed_gradient,46,14,0.009042912691998053,0.0017356026677767843,0.007307310024221268,0.2577242264987605,0.2121075871644365,0.04561663933432397,1.0,0.6041666666666666,0.39583333333333337,True,0.7958333333333333,0.20416666666666672,-0.0004344995336672465,0.1912682697946269,0.6,False
mixed_gradient:event,mixed_gradient,47,14,0.004416202088146215,0.001103331054896887,0.003312871033249328,0.21977483335250345,0.20258940857194133,0.01718542478056212,1.0,0.6024999999999999,0.3975000000000001,False,0.05,-0.05,0.0014851620937596237,0.19055707044399495,0.6,False
mixed_gradient:event,mixed_gradient,48,14,0.008137742214502195,0.001465987308107745,0.00667175490639445,0.25199894972400994,0.2122506293470911,0.03974832037691883,1.0,0.5941666666666667,0.40583333333333327,True,0.7333333333333333,0.2666666666666667,-0.002008653664926626,0.16632167169396422,0.4,False
